ファントムハンター,ふぁんとむはんたー,名詞,原神/聖遺物
黄金の劇団,おうごんのげきだん,名詞,原神/聖遺物
来歆の余響,らいきんのよきょう,名詞,原神/聖遺物
剣闘士のフィナーレ,けんとうしのふぃなーれ,名詞,原神/聖遺物
海染硨磲,うみぞめしゃこ,名詞,原神/聖遺物
水仙の夢,すいせんのゆめ,名詞,原神/聖遺物
花海甘露の光,,名詞,原神/聖遺物
砂上の楼閣の史話,さじょうのろうかくのしわ,名詞,原神/聖遺物
楽園の絶花,,名詞,原神/聖遺物
深林の記憶,しんりんのきおく,名詞,原神/聖遺物
金メッキの夢,きんめっきのゆめ,名詞,原神/聖遺物
冒険者,ぼうけんしゃ,名詞,原神/聖遺物
悠久の磐岩,,名詞,原神/聖遺物
狂戦士,きょうせんし,名詞,原神/聖遺物
氷風を彷徨う勇士,ひょうふうをさまようゆうし,名詞,原神/聖遺物
血染めの騎士道,ちぞめのきしどう,名詞,原神/聖遺物
勇士の心,ゆうしのこころ,名詞,原神/聖遺物
燃え盛る炎の魔女,もえさかるほのおのまじょ,名詞,原神/聖遺物
守護の心,しゅごのこころ,名詞,原神/聖遺物
絶縁の旗印,ぜつえんのはたじるし,名詞,原神/聖遺物
亡命者,ぼうめいしゃ,名詞,原神/聖遺物
博徒,ばくと,名詞,原神/聖遺物
沈淪の心,ちんりんのこころ,名詞,原神/聖遺物
華館夢醒形骸記,かかんむせいけいがいき,名詞,原神/聖遺物
教官,きょうかん,名詞,原神/聖遺物
烈火を渡る賢者,れっかをわたるけんじゃ,名詞,原神/聖遺物
幸運,こううん,名詞,原神/聖遺物
愛される少女,あいされるしょうじょ,名詞,原神/聖遺物
武人,ぶじん,名詞,原神/聖遺物
旧貴族のしつけ,きゅうきぞくのしつけ,名詞,原神/聖遺物
蒼白の炎,そうはくのほのお,名詞,原神/聖遺物
水祭りの人,みずまつりのひと,名詞,原神/聖遺物
火祭りの人,ひまつりのひと,名詞,原神/聖遺物
氷祭りの人,こおりまつりのひと,名詞,原神/聖遺物
雷祭りの人,かみなりまつりのひと,名詞,原神/聖遺物
旅人の心,たびびとのこころ,名詞,原神/聖遺物
逆飛びの流星,さかとびのりゅうせい,名詞,原神/聖遺物
学者,がくしゃ,名詞,原神/聖遺物
追憶のしめ縄,ついおくのしめなわ,名詞,原神/聖遺物
千岩牢固,せんがんろうこ,名詞,原神/聖遺物
雷のような怒り,かみなりのようないかり,名詞,原神/聖遺物
雷を鎮める尊者,かみなりをしずめるそんじゃ,名詞,原神/聖遺物
奇跡,きせき,名詞,原神/聖遺物
医者,いしゃ,名詞,原神/聖遺物
辰砂往生録,しんしゃおうじょうろく,名詞,原神/聖遺物
翠緑の影,すいりょくのかげ,名詞,原神/聖遺物
大地を流浪する楽団,だいちをるろうするがくだん,名詞,原神/聖遺物
