ウィンガレット号,うぃんがれっとごう,名詞,原神/施設/フォンテーヌ
特別許可食堂,とくべつきょかしょくどう,名詞,原神/施設/フォンテーヌ
ラグ&ボーンショップ,,名詞,原神/施設/フォンテーヌ
鉄拳闘技場,,名詞,原神/施設/フォンテーヌ
ダーモヴィル雑貨店,だーもゔぃるざっかてん,名詞,原神/施設/フォンテーヌ
ポート・ロマリタイム,,名詞,原神/施設/フォンテーヌ
セントラルポートホール,,名詞,原神/施設/フォンテーヌ
カーレス線,,名詞,原神/施設/フォンテーヌ
クレメンタイン線,,名詞,原神/施設/フォンテーヌ
ナヴィア線,,名詞,原神/施設/フォンテーヌ
ホテル・ドゥボール,,名詞,原神/施設/フォンテーヌ
カフェ・ルツェルン,,名詞,原神/施設/フォンテーヌ
千織屋,,名詞,原神/施設/フォンテーヌ
バーティンの珍奇館,ばーてぃんのちんきかん,名詞,原神/施設/フォンテーヌ
ボーモント工房,ぼーもんとこうぼう,名詞,原神/施設/フォンテーヌ
ルポート時計店,るぽーととけいてん,名詞,原神/施設/フォンテーヌ
パレ・メルモニア,,名詞,原神/施設/フォンテーヌ
歌劇場,かげきじょう,名詞,原神/施設/フォンテーヌ
スチームバード新聞社,すちーむばーどしんぶんしゃ,名詞,原神/施設/フォンテーヌ
エピクレシス歌劇場,えぴくれしすかげきじょう,名詞,原神/施設/フォンテーヌ
レシュッツのクロックワーク工房,れしゅっつのくろっくわーくこうぼう,名詞,原神/施設/フォンテーヌ
