無想刃狭間,むそうじんはざま,地名その他,原神/地名/稲妻

紺田村,こんだむら,地名その他,原神/地名/稲妻

たたら砂,たたらすな,地名その他,原神/地名/稲妻

名椎の浜,なづちのはま,地名その他,原神/地名/稲妻

ヤシオリ島,やしおりじま,地名その他,原神/地名/稲妻

無明砦,むみょうとりで,地名その他,原神/地名/稲妻

海祇島,わたつみじま,地名その他,原神/地名/稲妻

平海砦,ひらうみとりで,地名その他,原神/地名/稲妻

カンナ山,かんなざん,地名その他,原神/地名/稲妻

天雲峠,あまくもとうげ,地名その他,原神/地名/稲妻

ヴィシャップ研究所,ゔぃしゃっぷけんきゅうじょ,地名その他,原神/地名/稲妻

鎮守の森,ちんじゅのもり,地名その他,原神/地名/稲妻

稲妻,いなずま,地名その他,原神/国名

鳴神島,なるかみじま,地名その他,原神/地名/稲妻

稲妻城,いなずまじょう,地名その他,原神/地名/稲妻

白狐の野,びゃっこのや,地名その他,原神/地名/稲妻

甘金島,あまかねじま,地名その他,原神/地名/稲妻

影向山,ようごうざん,地名その他,原神/地名/稲妻

離島,りとう,地名その他,原神/地名/稲妻

荒海,あらうみ,地名その他,原神/地名/稲妻

刃連島,じんれんじま,地名その他,原神/地名/稲妻

神無塚,かんなづか,地名その他,原神/地名/稲妻

御影炉心,みかげろしん,地名その他,原神/地名/稲妻

緋木村,ひぎむら,地名その他,原神/地名/稲妻

蛇神の首,へびがみのくび,地名その他,原神/地名/稲妻

蛇骨鉱坑,じゃこつこうこう,地名その他,原神/地名/稲妻

望瀧村,ぼうろうむら,地名その他,原神/地名/稲妻

曚雲神社,もううんじんじゃ,地名その他,原神/地名/稲妻

水月池,すいげつち,地名その他,原神/地名/稲妻

淵下宮,えんかのみや,地名その他,原神/地名/稲妻

蛇腸の道,じゃちょうのみち,地名その他,原神/地名/稲妻

狭間の街,はざまのまち,地名その他,原神/地名/稲妻

大日神輿,だいにちみこし,地名その他,原神/地名/稲妻

常夜霊廟,とこよれいびょう,地名その他,原神/地名/稲妻

蛇心の地,じゃしんのち,地名その他,原神/地名/稲妻

セイライ島,せいらいじま,地名その他,原神/地名/稲妻

越石村,こせきむら,地名その他,原神/地名/稲妻

セイライ丸,せいらいまる,地名その他,原神/地名/稲妻

鶴観,つるみ,地名その他,原神/地名/稲妻

シリコロ山,しりころやま,地名その他,原神/地名/稲妻

オイナ海岸,おいなかいがん,地名その他,原神/地名/稲妻

チライ社殿,ちらいしゃでん,地名その他,原神/地名/稲妻

アウタケ平原,あうたけへいげん,地名その他,原神/地名/稲妻

モシリ祭場,もしりさいじょう,地名その他,原神/地名/稲妻

ワクカウ浜,わくかうはま,地名その他,原神/地名/稲妻

